time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-6.64274190545,-3.41605022602,22.7562194717,6.15031218061,0.489397971429,0.0,-6.59361954075,-2.5060738748,4.61290452678,0.0283607582692,0.18861770334,0.0,463.76979897266807,460.93056855021194,461.19473030399854,462.26889692644323
3.900000000000003,-7.04708603182,-3.56856939549,23.0304017058,6.1523115046,0.500692612235,0.0,-6.88529765133,-2.57766446864,4.52527507462,0.0417491737935,0.187487176912,0.0,456.03060951632716,455.9737261849977,454.1109686835273,455.18437144725056
3.960000000000003,-7.46916693077,-3.72535176046,23.2992179141,6.15480375194,0.511726944415,0.0,-7.18482762909,-2.64813553689,4.43398866924,0.0411107396364,0.175571259451,0.0,456.782071158509,455.8622495740324,457.6810561455713,457.63108838075084
4.020000000000002,-7.91064106358,-3.88659410655,23.5645317224,6.15710786923,0.522010789742,0.0,-7.53152724228,-2.72624931485,4.40797374783,0.0323455541278,0.161386489613,0.0,481.8146385122945,480.7663146988337,484.3004138998473,483.64108529990204
4.080000000000001,-8.37093237006,-4.05200011136,23.824321579,6.15874535903,0.532093895672,0.0,-7.81233246659,-2.7871292903,4.25077870241,0.0145443860133,0.178830321815,0.0,438.58689695164827,440.06085909531316,442.15912084349685,440.689840972647
4.14,-8.85040016582,-4.22148400616,24.0781104157,6.15972709239,0.543534093506,0.0,-8.17048121375,-2.86208430836,4.20684462459,0.0197701635126,0.207479326104,0.0,482.90970205093356,485.09786981650285,482.2392881523377,482.63386854470076
4.199999999999998,-9.34878800131,-4.39486869458,24.3244587447,6.16081476559,0.555666127687,0.0,-8.44341799031,-2.91730605699,4.00384950607,0.0146227738881,0.188737075172,0.0,430.9638960113027,429.4174827236412,430.8271914529001,430.3915455350739
4.259999999999997,-9.86315941742,-4.57143323407,24.557507486,6.16121986009,0.567015402388,0.0,-8.70332501837,-2.96813839839,3.76376429573,-0.0176955339949,0.189975485034,0.0,418.31572709890406,418.46082445400157,419.4375133913009,416.6202280522682
4.319999999999996,-10.3953490685,-4.7514295036,24.7791346679,6.16041559097,0.578251713654,0.0,-9.03703698215,-3.0316753592,3.62216877549,-0.00596860839269,0.181237487236,0.0,458.1383587325845,457.475727497978,457.8200155691795,458.75254753331365
4.379999999999995,-10.9484538082,-4.93536258086,24.9930700613,6.15953928778,0.588749159487,0.0,-9.40035684309,-3.09930472415,3.50706244033,-0.0438081482322,0.157869289354,0.0,473.1073809988897,471.3311986511448,472.78581159415756,469.8603510425539
4.439999999999993,-11.5205494646,-5.12280064536,25.1953849362,6.15670717261,0.5986199898,0.0,-9.67052510383,-3.14874565251,3.23602179914,-0.0550378424447,0.175265218862,0.0,415.97416962951036,417.5228195650952,417.1902940184454,416.206687645884
4.499999999999992,-12.1100628583,-5.31341398571,25.3827224117,6.1534892622,0.609227293013,0.0,-9.98078110633,-3.2051229981,3.00725464652,-0.0509594939211,0.179668770055,0.0,435.4609260509122,435.8600520682904,436.3199942817234,436.6585186406183
4.559999999999991,-12.7171414131,-5.5071991722,25.5543299794,6.15098896983,0.619612615057,0.0,-10.2562569138,-3.25447849827,2.71212225514,-0.0276341667328,0.154797670124,0.0,414.4309848262289,412.2689551284252,410.8145499232579,412.8772319233929
4.6199999999999894,-13.3429814574,-5.70433276406,25.710838812,6.14916139435,0.628432321399,0.0,-10.6058160221,-3.31662094277,2.50320649509,-0.036811153796,0.122977641901,0.0,450.0771083605508,447.5127376181972,451.5201167489647,450.7785737234724
4.679999999999988,-13.99011068,-5.90522412812,25.8547137499,6.14688891565,0.636163804935,0.0,-10.9658676902,-3.37976468489,2.29098343381,-0.0400907258485,0.138579503145,0.0,452.6822305001244,453.9510712695249,452.5991015061819,452.3343167824968
4.739999999999987,-14.6586424338,-6.10984099452,25.9850501102,6.1446053071,0.644007149206,0.0,-11.3193327771,-3.44080577238,2.05194294649,-0.0342811861458,0.106402826385,0.0,448.68921205949545,446.0832315235556,446.0873593455104,446.56099043593474
4.799999999999986,-15.3489987671,-6.31820452993,26.1013151711,6.14254316915,0.650310437129,0.0,-11.6933037404,-3.50463413935,1.82186126338,-0.034545068519,0.102214938475,0.0,455.34064798253445,455.0147166351874,454.03498873253506,454.01334807563217
4.859999999999984,-16.0607912968,-6.53018136125,26.2019228614,6.14019131955,0.657069968777,0.0,-12.0341695165,-3.56128809942,1.5303792729,-0.0506649266247,0.127993512416,0.0,433.1728173238706,435.3473089502888,435.47553163130254,434.12361265224143
4.919999999999983,-16.7944109411,-6.74577799202,26.2862382866,6.13783471618,0.664663901423,0.0,-12.420636773,-3.62524193512,1.27815940688,-0.0229201591805,0.12354798035,0.0,455.3973221376365,455.05562293955995,452.5845202521254,454.81204459192116
4.979999999999982,-17.5507263491,-6.96507890965,26.3541836923,6.13625801924,0.672217281261,0.0,-12.790909516,-3.68473221269,0.984919221459,-0.0340202257706,0.130199753962,0.0,443.54778112065026,444.10836200575585,443.22182619978275,442.30807074859655
5.0399999999999805,-18.330276243,-7.18808682741,26.4051668147,6.13394607305,0.680393034782,0.0,-13.1949601399,-3.74878127779,0.71229313861,-0.0495689005518,0.146233830179,0.0,455.94454938911326,457.24070122279727,457.4803463627142,456.23937241645393
